FIPS,DemRep,state_abbr,Clinton,Trump,population2014,population2010,population_change,ageunder5,ageunder18,age65plus,femaleperc,white,black,native,asian,hawaiian,morerace,hispanic,whitealone,home1year,foreignborn,nonenglish,eduhighschool,edubachelor,veteranperc,traveltime,houses,houseown,housemulti,households,pphousehold,income,poverty,retailsales,landarea,density
1001,Rep,AL,23.95685495,73.4357893,55395,54571,1.5,6,25.2,13.8,51.4,77.9,18.7,0.5,1.1,0.1,1.8,0.027,75.6,85,1.6,3.5,85.6,20.9,10.69049553,26.2,22751,76.8,8.3,20071,2.71,24571,12.1,12003,594.44,91.8
1003,Rep,AL,19.56530981,77.35147199,200111,182265,9.8,5.6,22.2,18.7,51.2,87.1,9.6,0.7,0.9,0.1,1.6,0.046,83,82.1,3.6,5.5,89.1,27.7,9.667634463,25.9,107374,72.6,24.4,73283,2.52,26766,13.9,17166,1589.78,114.6
1005,Rep,AL,46.66025024,52.27141482,26887,27457,-2.1,5.7,21.2,16.5,46.6,50.2,47.6,0.6,0.5,0.2,0.9,0.045,46.6,84.8,2.9,5,73.7,13.4,7.884851415,24.6,11799,67.7,10.6,9200,2.66,16829,26.7,6334,884.88,31
1007,Rep,AL,21.42203932,76.96616369,22506,22919,-1.8,5.3,21,14.8,45.9,76.3,22.1,0.4,0.2,0.1,0.9,0.021,74.5,86.6,1.2,2.1,77.5,12.1,5.896205456,27.6,8978,79,7.3,7091,3.03,17427,18.1,5804,622.58,36.8
1009,Rep,AL,8.469902301,89.8518752,57719,57322,0.7,6.1,23.6,17,50.5,96,1.8,0.6,0.3,0.1,1.2,0.087,87.8,88.7,4.3,7.3,77,12.1,7.865694139,33.9,23826,81,4.5,21108,2.7,20730,15.8,5622,644.78,88.9
1011,Dem,AL,75.0904063,24.22888747,10764,10915,-1.4,6.3,21.4,14.9,45.3,26.9,70.1,0.8,0.3,0.7,1.1,0.075,22.1,84.7,5.4,5.2,67.8,12.5,5.908584169,26.9,4461,74.3,8.7,3741,2.73,18628,21.6,3995,622.81,17.5
1013,Rep,AL,42.78641336,56.31548647,20296,20946,-3.1,6.1,23.6,18,53.6,53.9,44,0.4,0.9,0,0.8,0.012,53.1,94.6,0.8,1.7,76.3,14,7.375837603,24,9916,70.3,13.3,8235,2.47,17403,28.4,11326,776.83,27
1015,Rep,AL,27.85587639,69.23969943,115916,118586,-2.3,5.7,22.2,16,51.8,75.8,21.1,0.5,0.9,0.1,1.7,0.035,72.9,83.6,2.4,4.5,78.6,16.1,9.821767487,22.5,53289,68.7,13.8,45196,2.54,20828,21.9,13678,605.87,195.7
1017,Rep,AL,41.82755117,56.63376397,34076,34170,-0.3,5.9,21.4,18.3,52.3,58.3,39.5,0.3,0.8,0.1,1.1,0.02,56.8,85.8,1.1,1.3,75.1,11.8,7.897053645,24.6,16894,67.9,11.1,13722,2.46,19291,24.1,7620,596.53,57.4
1019,Rep,AL,14.51013996,83.87127487,26037,25986,0.2,4.8,20.4,20.9,50.2,93,4.6,0.5,0.3,0,1.6,0.015,91.6,90.6,0.7,1.1,78.3,12.8,8.349656258,26.9,16241,76.1,4.6,11656,2.2,22030,21.2,7613,553.7,46.9
1021,Rep,AL,15.93536018,82.54176938,43931,43631,0.7,6.4,24.2,15.2,50.8,87.1,10.6,0.5,0.4,0.2,1.2,0.077,80.3,88.8,5.2,7.4,76,12.9,7.529990212,31.8,19221,74.5,4.1,16232,2.67,20701,19.5,8496,692.85,63
1023,Rep,AL,42.77655476,56.43918547,13323,13858,-3.9,4.9,20.6,20.8,52.5,56.6,42.4,0.2,0.3,0,0.5,0.008,56.1,91.4,0.3,1.3,75.2,11.8,7.040456354,33.4,7231,83.7,4,5518,2.45,20323,21.5,5969,913.5,15.2
1025,Rep,AL,44.15584416,54.95516388,24945,25840,-3.5,5.6,22.6,18,52.8,54,44.2,0.4,0.5,0,0.8,0.013,53.1,92.5,0.3,1.3,78.3,11.2,6.345961114,25.5,12583,72.9,6.8,9631,2.63,18979,29.3,13034,1238.47,20.9
1027,Rep,AL,18.77662812,79.58003652,13552,13932,-2.7,5.3,21.6,19.4,50.6,82.8,14.5,0.6,0.3,0,1.8,0.034,79.7,88.3,2.2,3.3,76.5,9.2,7.939787485,30.7,6736,75,10,5649,2.38,18694,19,5123,603.96,23.1
1029,Rep,AL,10.4715248,87.84445805,15080,14972,0.7,5.7,23.3,18.4,50.4,94.5,3.6,0.4,0.2,0.1,1.2,0.025,92.3,89.1,1.5,2.3,76,9,6.558355438,31.4,6690,77.6,6.3,5601,2.64,19108,18.4,9080,560.1,26.7
1031,Rep,AL,20.4455711,77.14619997,50909,49948,1.9,6.1,23.7,15.9,50.5,76.4,17.7,1.4,1.6,0.4,2.5,0.064,71.3,83.3,5.1,7.5,82.4,22.5,11.91537842,21.3,22852,69.9,13.5,18820,2.65,23380,18.6,13665,678.97,73.6
1033,Rep,AL,29.62722326,67.88759847,54543,54428,0.2,5.7,21.7,18.5,51.8,80.8,16.3,0.6,0.5,0.1,1.7,0.026,78.8,87.2,2,2.6,83.5,17.7,8.023027703,22.7,26192,72.1,12.3,22260,2.42,21572,17.9,15040,592.62,91.8
1035,Rep,AL,46.90508941,52.16261654,12670,13228,-4.2,5.5,21.4,20.4,51.9,52.1,46.2,0.4,0.1,0,1.2,0.018,51.1,96.9,0.6,2.2,77.3,8.8,8.689818469,27.2,7055,79.1,7.2,4994,2.61,15605,32.7,5430,850.16,15.6
1037,Rep,AL,34.08003063,64.6371817,10886,11758,-7.4,4.8,18.3,18.5,49.5,66.1,31.8,0.6,0.2,0.2,1.2,0.023,64.8,87.2,1.8,3.3,75,9.8,8.579827301,30.2,6458,83,3,4506,2.42,18493,20.9,1904,650.93,17.7
1039,Rep,AL,15.03982804,83.58831711,37914,37765,0.4,5.9,22.1,19.8,51.6,84.3,13,0.6,0.5,0,1.6,0.016,83.1,86.7,1.4,2.1,78.4,14.2,9.054702748,23.3,18778,75.1,6,15041,2.48,20391,20,11544,1030.46,36.6
1041,Rep,AL,26.59948816,72.15291107,13977,13906,0.5,6.1,22.7,18,51.1,72,24,0.5,1.8,0.1,1.6,0.017,70.6,86.3,2.3,3.2,76.7,12.7,7.855763039,30.3,6708,69.9,8,5601,2.46,21343,19.1,5491,608.84,22.8
1043,Rep,AL,10.0059016,87.81050486,81289,80410,1.1,5.9,22.5,17.6,50.5,96.2,1.4,0.6,0.5,0,1.2,0.044,92.1,87,3,4.6,79.8,14.8,7.58651232,26.4,37131,75,8.2,31342,2.53,20760,18.8,10757,734.84,109.4
1045,Rep,AL,23.6772842,74.11505613,49484,50251,-1.5,6.3,23.6,15.4,50.5,75.2,19.7,0.8,1.3,0.1,2.8,0.061,70.2,78.4,3.7,6.3,84.1,17,13.60035567,20.9,22832,61.1,13.6,19345,2.52,22685,17.4,6889,561.15,89.6
1047,Dem,AL,68.47837694,30.88093967,41711,43820,-4.8,6.7,25.2,15.6,53.7,29,69.5,0.2,0.5,0,0.7,0.01,28.5,86.7,0.8,1.3,77.5,14.2,6.945410084,22,20240,60.9,19.3,16173,2.63,17245,35.5,10223,978.7,44.8
1049,Rep,AL,14.11485088,83.48922794,71065,71115,-0.1,6.2,24.7,15.7,50.7,92.4,2.1,2.1,0.4,0.7,2.2,0.142,80.6,90.9,7.5,11.2,70.6,10.7,6.150707099,23.3,31035,76.3,6.7,24923,2.82,18149,19.9,9303,777.09,91.5
1051,Rep,AL,22.85869123,74.83809782,80977,79296,2.1,5.9,23,14,51.5,76,21.2,0.4,0.7,0.1,1.6,0.027,73.7,85.4,2.1,3.6,86.6,21,10.32885881,28.2,33326,75.5,8.1,28324,2.62,23856,13.4,7982,618.49,128.2
1053,Rep,AL,30.88148294,67.58693223,37733,38319,-1.5,6.1,22,16.7,48.8,62.2,32.4,3.4,0.3,0.1,1.7,0.021,60.6,93.4,0.6,1.4,76.2,11.7,7.93734927,23.5,16402,72.5,9,13681,2.59,16540,25.4,10089,945.08,40.5
1055,Rep,AL,23.80733312,73.91084326,103531,104427,-0.9,5.7,22.1,17.3,51.6,81.2,15.5,0.5,0.8,0.3,1.6,0.037,78.4,85,2.2,3.1,81.8,14.8,8.343394732,23.9,47505,72.4,12.1,40217,2.55,20204,19,10801,534.99,195.2
1057,Rep,AL,16.56905808,81.80819912,16874,17241,-2.1,5.4,21.7,19.6,50.5,86.2,11.9,0.4,0.3,0,1.1,0.014,85,87.8,0.6,0.8,74.9,13.2,7.235984355,27.5,8404,74.9,8.7,6956,2.41,18494,19.9,7433,627.66,27.5
1059,Rep,AL,18.37724801,79.18025931,31601,31709,-0.3,6.6,24.3,15.9,50.3,91.9,4.6,1.5,0.4,0.2,1.5,0.161,78,86.4,8.4,13.2,72.5,11,5.885889687,26.2,14048,69.5,12,12437,2.52,18888,21.9,8786,633.82,50
1061,Rep,AL,13.05429282,85.48760614,26712,26790,-0.3,5.8,22.2,19.2,50.8,87.1,9.7,1,0.4,0.1,1.7,0.036,84.1,82.7,1.8,3,77.2,10.4,8.745133273,25.6,12646,72.1,5.6,10945,2.43,20199,21.2,6612,574.41,46.6
1063,Dem,AL,82.39407651,17.23570547,8553,9045,-5.4,5.9,23.3,17.9,52.5,18.5,80.5,0.2,0.2,0,0.6,0.01,17.9,92.4,0.2,1.4,76.2,12.8,5.869285631,28,4988,73.2,8.9,3264,2.72,14930,32.9,3697,647.11,14
1065,Dem,AL,59.57553059,39.60049938,15184,15760,-3.7,6.2,23.3,17.3,52.8,40.8,58.1,0.2,0.3,0,0.6,0.013,40,90.6,1.2,2.7,77.4,12.8,6.552950474,27.1,7639,78,6.1,5969,2.56,18812,26.6,4794,643.94,24.5
1067,Rep,AL,28.51440689,70.13845578,17190,17302,-0.6,5.5,21.2,20.8,51.8,70.4,27.3,0.3,0.7,0,1.2,0.026,68.4,91.9,2.9,5,80.1,16.6,8.708551483,26,8961,77.7,4.6,7001,2.44,21924,14.4,5559,561.75,30.8
1069,Rep,AL,25.09398049,72.72662384,104193,101547,2.6,6.2,23.7,16.1,52.1,70,26.7,0.5,0.9,0.1,1.8,0.033,67.3,86.3,2.4,4.4,83.9,19.7,8.881594733,20.8,46442,64.6,14.6,39250,2.58,23316,18,19608,579.82,175.1
1071,Rep,AL,17.62328602,80.07216743,52665,53226,-1.1,5.4,21.7,18.6,50.7,91.5,3.6,1.6,0.5,0.1,2.6,0.029,89.4,91.2,2.2,3.4,74.6,13,7.595177063,26.4,24755,75.2,6.9,20765,2.53,20486,16,7784,1077.87,49.4
1073,Dem,AL,52.24931147,45.02207776,660793,658350,0.4,6.6,23.1,14.3,52.8,54,42.9,0.3,1.6,0.1,1.1,0.038,50.8,83.8,4.1,5.9,87.4,30,7.054100149,23.4,305040,64.7,24.2,259634,2.48,26906,18,16730,1111.28,592.5
1075,Rep,AL,14.93291011,83.95613909,14086,14564,-3.3,5,21.7,20.5,51.2,87.1,11.3,0.2,0.1,0,1.4,0.014,85.8,87.8,0.6,1,76.1,9.5,8.00085191,25.7,7326,71.5,9,6084,2.32,19026,22.3,4887,604.85,24.1
1077,Rep,AL,25.44765929,71.45801664,93096,92709,0.4,5.2,20.5,18.2,52.1,86.7,10.4,0.5,0.9,0.1,1.5,0.024,84.7,86.1,2.1,3,83.8,21.1,7.519120048,24.5,44353,69.9,15.4,38458,2.36,23510,17.2,12783,667.7,138.8
1079,Rep,AL,24.69397524,73.39123299,33477,34339,-2.5,5.3,21.7,16.8,51.3,78.1,11.4,5.8,0.2,0,4.4,0.022,76.4,90.5,1,1.9,77.1,11.9,5.6486543,27.8,15171,80.1,5.9,13382,2.52,20181,17.5,4889,690.68,49.7
1081,Rep,AL,36.39280017,59.51480891,154255,140296,9.9,5.8,21.6,10.3,50.7,70.9,23.7,0.4,3.3,0.1,1.5,0.039,67.7,76.4,5.1,6.9,86.7,32.5,6.511944507,21.4,65566,61.7,23.8,55864,2.49,23506,22,11099,607.54,230.8
1083,Rep,AL,23.70558376,73.15736041,90787,82782,9.7,5.9,23.4,13.8,49.7,82,13.5,0.8,1.4,0.2,2.1,0.058,77.2,88.1,4.3,6.4,81.5,22.7,7.670701752,26.3,35445,76.6,8.9,31794,2.56,25020,14.7,9785,559.94,147.8
1085,Dem,AL,73.12762133,26.22828041,10580,11299,-6.4,6.7,23.1,17.4,52.3,25.8,72.9,0.3,0.2,0,0.8,0.012,25.3,90.4,0.2,0.7,73.9,14.4,5.916824197,30.4,5089,74.9,9.5,4212,2.61,18368,26.7,8184,715.91,15.8
1087,Dem,AL,82.72748057,15.93507087,19425,21450,-9.4,4.7,18.3,16.8,54.2,16.7,81.5,0.2,0.3,0,1.4,0.015,16.2,83.8,1.1,4.2,80,19.6,8.555984556,23.1,10217,65.7,15.5,8107,2.29,16826,27.3,3932,608.89,35.2
1089,Rep,AL,39.15082804,55.93360632,350299,334811,4.6,5.8,22.4,13.7,51.2,69.4,24.6,0.8,2.6,0.1,2.5,0.047,65.5,84.7,5.4,7.1,90,38.5,9.763944516,21,154452,69.3,21.4,132975,2.5,31933,12.8,14145,801.59,417.7
1091,Dem,AL,51.21483376,47.7164779,20110,21029,-4.4,6,23,18.6,53.2,47.4,51,0.3,0.3,0.2,0.8,0.024,45.6,87.4,0.7,1.2,83.7,17.4,7.270014918,22.4,10207,71.3,9.1,8464,2.42,22072,24,9274,976.88,21.5
1093,Rep,AL,11.09045849,87.30638166,30271,30777,-1.6,5.4,21.2,20.1,50.4,93.9,4.2,0.3,0.3,0.1,1.2,0.025,91.7,86.6,1,2.5,74.6,9.5,7.555085726,24,14704,75.9,9.6,12700,2.34,19576,20.9,7116,742.29,41.5
1095,Rep,AL,14.05119405,83.56070356,94636,93019,1.7,6.6,24.5,16.3,50.9,93.7,2.7,1.1,0.7,0.3,1.6,0.129,82.3,86.1,8,11.5,76.2,15.2,7.599644955,23.9,40328,71.9,9.5,34250,2.7,20382,19.5,15434,565.84,164.4
1097,Rep,AL,41.88154504,55.74923342,415123,413143,0.5,6.7,24,14.5,52.2,60.1,35.3,1,2,0.1,1.5,0.028,57.8,85.8,3.2,5,83.9,20.7,8.090614107,23.9,181611,66.6,17.4,155178,2.6,22501,19.8,12895,1229.44,335.9
1099,Rep,AL,42.31713304,56.66175749,21947,23070,-4.9,5.5,23.4,17.9,52.6,55.5,41.1,1.3,0.4,0,1.6,0.012,54.7,91.8,0.9,1.3,76.1,10.6,5.636305645,23.3,11274,74,6.8,8333,2.71,15749,28.6,9342,1025.68,22.5
1101,Dem,AL,62.03633211,35.87531193,226189,229363,-1.4,6.8,24,13.3,52.6,38.9,56.7,0.3,2.6,0.1,1.3,0.034,36.3,78.1,4.3,5.7,85.6,31.5,8.845699835,19.3,103434,61.4,22.4,88844,2.49,24975,21.2,14351,784.25,292.5
1103,Rep,AL,22.43603849,74.79746354,119607,119486,0.1,6,23.1,15.9,50.8,83.5,12.5,1.1,0.7,0.1,2,0.079,76.6,86.4,5.1,8,81.4,19.9,7.957728227,23.7,51496,71.5,15.1,46192,2.55,23764,15.7,14222,579.34,206.3
1105,Dem,AL,72.74976213,26.69838249,9826,10581,-7.1,5.5,22.4,17.9,53.4,31.1,67.5,0.2,0.4,0.1,0.7,0.013,30.3,92.2,0.5,0.8,70.2,10.4,6.818644413,26.8,4691,67,11,3400,2.84,13716,25.6,3181,719.66,14.7
1107,Rep,AL,41.83694965,57.44680851,20365,19746,3.1,5.2,20.5,17.8,50.6,58.1,40.2,0.2,0.3,0.4,0.9,0.041,54.7,91.9,0.3,2.6,79.7,11,7.905720599,29.3,9441,72,10.7,7926,2.42,17153,27.2,5805,881.41,22.4
1109,Rep,AL,38.68714012,58.97120921,33389,32899,1.5,5.7,19.4,14.1,51.9,58.5,36.9,0.7,2.2,0.1,1.6,0.022,57.1,79.3,4,5.8,81,23,7.535415856,18.7,15807,57.8,18.5,12959,2.4,19715,27.6,12189,672.09,48.9
1111,Rep,AL,22.60612043,75.982231,22539,22914,-1.6,5.7,22,19.6,51.4,77.6,20.2,0.5,0.3,0.1,1.4,0.029,75,87.9,1.7,3.4,72.6,11.1,7.089933005,26.8,11928,72.3,5.7,9013,2.48,19830,24.5,7209,580.55,39.5
1113,Dem,AL,50.04703177,48.1291806,59608,52949,12.6,7.6,25.3,12.5,51.3,53.1,42.9,0.6,0.8,0.2,2.4,0.05,49.5,81.7,2.2,5,80.4,16,10.02717756,23.6,26787,61.3,19.8,21142,2.6,19678,22,8526,641.14,82.6
1115,Rep,AL,14.62951736,83.24063579,86697,83593,3.7,6.1,23,15.3,50.1,87.9,9.5,0.4,0.8,0.1,1.3,0.023,85.9,86.8,1.8,2.5,82,15.5,7.991049287,30,35844,81.5,5.1,31353,2.63,23872,15.2,7404,631.9,132.3
1117,Rep,AL,23.11003145,73.42754617,206655,195218,5.9,6,24.4,13,51.2,84,12.1,0.4,2.2,0,1.3,0.06,78.5,86.6,6,8.3,91.2,40.3,6.7702209,29,83498,79,12.1,74144,2.64,33313,7.9,13737,784.93,248.5
1119,Dem,AL,74.15115005,24.73791269,13166,13763,-4.3,4.8,19.7,16.3,55,25.5,73.5,0.1,0.4,0,0.5,0.011,24.8,87.9,0.9,1.9,75.5,14.9,5.362296825,23.4,6748,64.7,16.3,5060,2.57,14156,38,4494,903.89,15.2
1121,Rep,AL,36.45011741,62.00252875,81322,82291,-1.2,5.5,22.3,16.1,51.4,65.2,32.5,0.4,0.4,0,1.5,0.023,63.4,85,1.6,2.8,78.9,13,8.227785839,23.9,37177,71.2,11.6,31486,2.5,19410,22.9,9113,736.78,111.7
1123,Rep,AL,28.48573281,70.07674016,41165,41618,-1.1,5.8,21.1,19.6,51.4,70.6,27.3,0.4,0.5,0,1.2,0.023,68.9,86,1.9,2.9,79.2,16.3,8.820600024,23.9,22029,72.2,10.1,16373,2.49,21434,19.8,8881,716.52,58.1
1125,Rep,AL,38.85298869,58.37984041,202212,194653,3.9,6,21.1,11.7,51.7,66,31,0.3,1.5,0.1,1.1,0.033,63.2,81.2,3.5,5.8,86.6,27,6.032282951,21.8,87795,64.4,27.9,67882,2.76,22637,18.9,13664,1321.76,147.3
1127,Rep,AL,15.34042335,82.78220429,65471,67023,-2.3,5.8,22.1,18.2,51.4,91.3,6.4,0.5,0.4,0.1,1.3,0.023,89.4,85.3,1.2,1.4,76.4,10.5,8.176139054,29.3,30669,75,5.7,25751,2.55,20698,20.9,13162,791.19,84.7
1129,Rep,AL,27.86151672,71.01978333,16834,17583,-4.3,4.9,22.5,17,51.2,66,24.6,7.9,0.1,0.1,1.3,0.014,65.1,91.3,0.9,1.9,80.5,9.5,6.088867768,31.8,8377,86.5,2,6620,2.59,20395,18.4,4458,1080.21,16.3
1131,Dem,AL,71.02543068,28.49876948,11098,11665,-4.9,5.7,24.8,17.7,52.4,28.1,71,0.2,0.1,0,0.6,0.01,27.6,93.8,0.1,0.9,76.1,11.1,4.162912236,21.6,5615,74.5,5.7,3866,2.9,13379,39.2,6018,888.5,13.1
1133,Rep,AL,8.493417845,89.95611897,24150,24483,-1.4,5,20.9,20,50.9,96.3,1,0.9,0.3,0.2,1.4,0.029,94,83.4,1.1,1.8,72.7,10.4,7.126293996,27,13406,74.9,5.3,9489,2.52,18995,24,6853,612.98,39.9
4001,Dem,AZ,65.36255962,28.48491345,71828,71518,0.4,7.6,29.3,13.5,50.6,23.4,0.9,73.5,0.4,0.1,1.8,0.064,19,91.7,1.7,57,74.5,10.4,5.720610347,30,32651,76.5,5.8,19055,3.7,12709,36.2,3997,11197.52,6.4
4003,Rep,AZ,35.43931212,58.02489165,127448,131357,-3,6.5,22.4,19.9,49.2,87.9,4.7,1.7,2.2,0.4,3.1,0.346,56.1,80.9,11.6,27.4,85.8,22.5,14.74719101,18.9,60504,68.8,13.3,49174,2.47,23608,17.1,10284,6165.69,21.3
4005,Dem,AZ,56.32887445,36.88708852,137682,134437,2.4,6.1,21.8,11.1,50.6,66.4,1.6,27.3,1.8,0.2,2.8,0.139,54.9,79.8,5.3,23.5,87.6,31.1,5.871500995,18.7,64217,59.5,19.1,46198,2.74,23382,23,13273,18618.89,7.2
4007,Rep,AZ,31.52631087,63.89382185,53119,53597,-0.9,5.7,20.4,26.6,50.4,80.2,0.9,16.5,0.8,0.1,1.6,0.188,63.2,88.3,3.4,14.4,84.3,16.1,11.60789925,20.8,33099,75.8,5.2,20601,2.54,20792,21.6,10545,4757.93,11.3
4009,Rep,AZ,27.64888182,67.21668481,37957,37220,2,7.7,28.3,12.3,46.5,81.1,2.1,14,0.7,0.2,1.8,0.321,51.4,83.7,5,20.1,84.4,12.3,7.100139632,22.2,13238,74.3,9.8,11031,3.01,17168,22.3,11211,4622.6,8.1
4011,Rep,AZ,33.67252544,58.34104224,9346,8437,10.8,6.8,28.1,11.6,47.7,91.5,1.8,3.3,0.8,0.2,2.3,0.466,47.8,83.7,4.7,24.3,84.3,11.1,8.773806976,17.5,4416,46.1,6.6,3386,2.54,20516,16,4587,1843.13,4.6
4012,Rep,AZ,26.72885824,68.56621375,20231,20489,-1.3,4.6,17.4,36.1,48.9,77.1,1.2,17.8,0.9,0.1,2.9,0.257,59.3,88.7,13.5,18.8,75.3,9.3,15.0462162,12.4,16209,74,4.1,10221,1.97,22200,19.4,19588,4499.63,4.6
4013,Rep,AZ,45.67971286,49.12624154,4087191,3817357,7.1,6.7,25.1,13.8,50.6,84.4,5.7,2.8,4.1,0.3,2.8,0.303,57,80,14.9,26.3,86.4,29.8,6.643144399,25.4,1680068,62.5,25.1,1411727,2.72,27256,16.7,15153,9200.14,414.9
4015,Rep,AZ,22.22027524,73.67129898,203361,200186,1.6,4.6,18.7,26.9,49.7,92,1.3,2.9,1.2,0.2,2.3,0.158,78,79,6.9,10.9,83.8,11.9,12.88005075,18.9,112313,69.4,10.2,80230,2.43,20833,19.4,14489,13311.08,15
4017,Rep,AZ,43.38445028,51.30051682,108101,107494,0.6,7.3,28,15.8,49.8,51,1.3,44.9,0.7,0.1,2,0.111,42.2,86.6,2.6,36.8,80.6,14.9,6.608634518,22.3,57408,72,7.7,34343,3.05,16626,30.3,11148,9950.42,10.8
4019,Dem,AZ,54.23215305,40.75235197,1004516,980263,2.5,5.9,21.9,17.7,50.8,85.5,4.1,4.3,3.1,0.2,2.8,0.361,53.3,79.6,12.8,28.5,87.2,29.8,9.19935571,24,448843,62.7,22.7,384041,2.5,25269,19.2,11969,9187.04,106.7
4021,Rep,AZ,38.09711636,57.41378391,401918,375770,7,6,24.4,18,47.8,83.2,4.9,6.8,1.9,0.4,2.8,0.292,57.9,79.8,10.1,21.9,84.7,18,8.920227509,31.1,165710,74.4,5.9,123733,2.87,20910,15.6,6718,5365.61,70
4023,Dem,AZ,71.57979365,24.45397293,46695,47420,-1.5,7.3,28.3,15.8,52,96.2,0.9,1.3,0.7,0.1,0.8,0.828,15.6,86.9,33.5,76.9,72.5,19.8,4.760681015,19.8,18101,66.3,17.6,15078,3.11,17664,26.3,15958,1236.92,38.3
4025,Rep,AZ,32.0165984,63.44255227,218844,211015,3.7,4.1,17.4,28.1,51.1,93.6,0.9,2.1,1,0.1,2.2,0.142,80.9,80.7,6.8,10.4,90.2,24.2,12.77165469,22.2,112523,70,10.7,91349,2.28,25186,15.8,12714,8123.5,26
4027,Rep,AZ,44.98638338,50.50663657,203247,195750,3.8,7.5,26.2,17.4,48.8,91.3,2.7,2.2,1.5,0.3,2,0.617,32.9,82.7,25.3,51.2,71.9,14.3,7.567147363,18.8,89918,69.6,12.3,70122,2.73,18840,20.2,10596,5513.99,35.5
5001,Rep,AR,31.4415437,62.0236744,18594,19018,-2.2,6.8,23,17.5,51.6,72.6,24.5,0.4,1,0,1.5,0.03,70.2,81.6,2.2,2.8,84.1,12.4,7.470151662,15.5,9441,67.5,9.3,7883,2.36,23045,15.8,14825,988.77,19.2
5003,Rep,AR,29.9987542,66.50056061,20948,21853,-4.1,6.5,23.6,18.4,51.8,71.9,25.6,0.8,0.3,0.1,1.4,0.052,67.7,87.4,2.1,4.7,84.2,12.2,6.540003819,18.5,10106,75.6,6.9,8656,2.47,19761,18.9,7673,925.35,23.6
5005,Rep,AR,21.27018189,74.87737584,40857,41513,-1.6,4.4,17.8,30,51.8,96.8,0.4,0.7,0.6,0,1.5,0.02,95.2,84.9,1.9,2.5,87.6,16.5,14.01228676,17.1,22633,76.5,9.4,18155,2.24,21334,15.5,11633,554.28,74.9
5007,Rep,AR,29.59198829,64.44908871,242321,221344,9.5,7.2,27,13,50.5,90,1.9,1.9,3.4,0.4,2.3,0.162,74.9,82.4,10.9,15.5,85.8,28.7,6.789341411,20.1,97542,68.6,15.5,82150,2.74,26715,12.2,11332,847.36,261.2
5009,Rep,AR,18.38235294,76.82880845,37196,36903,0.8,6,22.6,19.8,50.8,96.3,0.4,0.8,0.6,0.1,1.8,0.023,94.3,83.8,1.3,2.5,85.4,15.4,8.81815249,19.7,16904,72.6,9.5,15086,2.43,22160,16.6,12738,590.23,62.5
5011,Rep,AR,36.41139066,59.80094001,11148,11508,-3.1,6.9,23.4,18.3,51.1,68.3,27.6,1.9,0.5,0,1.6,0.143,56.3,89.4,6.7,10.2,76,10.8,6.862217438,20.1,5820,68.8,11.3,4789,2.32,19386,31.3,5978,649.23,17.7
5013,Rep,AR,28.26666667,69.06666667,5202,5368,-3.1,5,18.1,19.8,49.2,75.7,22,0.5,0.2,0,1.6,0.039,72.3,89.1,0,0.3,80.5,7.4,7.516339869,24.9,2886,80,2.5,2046,2.55,17763,14.9,3263,628.58,8.5
5015,Rep,AR,31.28753754,63.56043544,27744,27446,1.1,5.5,22.1,21.1,50.7,94.5,0.8,1.3,0.9,0.6,2,0.146,81.1,81,6.8,13.6,84.6,17.3,10.67257785,19.1,13568,73.2,9.3,11019,2.47,20637,18.8,9728,630.09,43.6
5017,Dem,AR,56.64015425,41.3593637,11180,11800,-5.3,6.7,23.2,19.2,50.8,43.5,54.6,0.5,0.5,0,0.9,0.056,39.2,90.1,3.3,5,74.2,12.6,8.094812165,21.4,5403,66.3,9.7,4510,2.41,16538,33,5446,644.3,18.3
5019,Rep,AR,43.10818888,52.5762104,22576,22995,-1.8,4.9,19.2,16.1,52.1,73.4,24,0.6,0.7,0,1.4,0.044,69.6,81.2,2.6,5.2,86.2,21.4,7.990786676,19.9,10435,63.5,17.1,8341,2.41,17960,24.3,10461,866.07,26.6
5021,Rep,AR,33.43927735,63.21512211,15118,16083,-6,4.3,20.4,21.4,51.1,97.4,0.6,0.4,0.2,0,1.3,0.018,95.7,87.6,0.9,1.9,76.1,9.5,8.135996825,22.8,8037,72.6,8.8,6814,2.3,18509,20.2,8255,639.47,25.2
5023,Rep,AR,17.55514706,78.99398396,25634,25969,-1.3,4.8,19.8,25.4,50.7,97,0.5,0.7,0.3,0,1.4,0.026,94.8,83,2,2.9,84.5,16.8,12.31957556,24.9,15849,76.9,5,10286,2.47,23044,15.8,11169,553.69,46.9
5025,Rep,AR,21.91573204,74.56805092,8449,8689,-2.8,5.1,23.4,19.1,51.1,86.6,11.4,0.5,0.1,0,1.3,0.022,84.7,94.7,0.4,0.9,84.8,13.8,7.456503728,27.4,4048,77.5,3,3346,2.56,20622,17.7,1404,597.78,14.5
5027,Rep,AR,35.5324205,61.74040964,23933,24552,-2.5,5.8,21.6,16.6,52,61.1,36.2,0.5,0.9,0,1.3,0.027,59.4,82.1,2.9,4.7,85.4,20.3,6.300923411,16.6,11562,68.9,11.6,9449,2.43,19439,25.4,8143,766.05,32.1
5029,Rep,AR,33.87775935,61.80936583,21083,21271,-0.9,5.9,23.1,18.3,50.9,85,11.4,0.8,0.6,0,2.1,0.04,81.5,87.1,1.9,4.5,84.5,14.7,7.276004364,22.2,9720,74,8.4,8154,2.57,20040,24,13074,552.25,38.5
